Latitude Longitude Src Type Country Location
48.1212,-1.603,src,MPTCP-enabled,FR,"Bretagne"
39.9075,116.397,src,MPTCP-enabled,CN,"Beijing"
34.0132,-6.83255,src,MPTCP-enabled,MA,"Rabat-Sale-Zemmour-Zaer"
48.7823,9.17702,src,MPTCP-enabled,DE,"Baden-Wurttemberg"
49.4478,11.0683,src,MPTCP-enabled,DE,"Bayern"
40.7192,-73.6889,src,MPTCP-enabled,US,"New
49.4478,11.0683,src,MPTCP-enabled,DE,"Bayern"
48.1212,-1.603,src,MPTCP-enabled,FR,"Bretagne"
39.9075,116.397,src,MPTCP-enabled,CN,"Beijing"
49.4478,11.0683,src,MPTCP-enabled,DE,"Bayern"
35.6895,139.692,src,MPTCP-enabled,JP,"Tokyo"
35.6895,139.692,src,MPTCP-enabled,JP,"Tokyo"
-29.3167,27.4833,src,MPTCP-enabled,LS,"Maseru"
50.9333,6.95,src,MPTCP-enabled,DE,"Nordrhein-Westfalen"
48.8534,2.3488,src,MPTCP-enabled,FR,"-"
35.6895,139.692,src,MPTCP-enabled,JP,"Tokyo"
51.5228,-0.71986,src,MPTCP-enabled,GB,"England"
33.5928,-7.61916,src,MPTCP-enabled,MA,"Grand
40.7192,-73.6889,src,MPTCP-enabled,US,"New
-29.3167,27.4833,src,MPTCP-enabled,LS,"Maseru"
49.4478,11.0683,src,MPTCP-enabled,DE,"Bayern"
-29.3167,27.4833,src,MPTCP-enabled,LS,"Maseru"
35.6895,139.692,src,MPTCP-enabled,JP,"Tokyo"
50.6337,5.56749,src,MPTCP-enabled,BE,"Liege"
50.6337,5.56749,src,MPTCP-enabled,BE,"Liege"
52.0333,8.53333,src,MPTCP-enabled,DE,"Nordrhein-Westfalen"
52.374,4.88969,src,MPTCP-enabled,NL,"Noord-Holland"
52.5244,13.4105,src,MPTCP-enabled,DE,"Berlin"
49.4478,11.0683,src,MPTCP-enabled,DE,"Bayern"
42.2011,-85.58,src,MPTCP-enabled,US,"Michigan"
50.6337,5.56749,src,MPTCP-enabled,BE,"Liege"
53.344,-6.26719,src,MPTCP-enabled,IE,"Dublin
38.267,140.867,src,MPTCP-enabled,JP,"Miyagi"
-29.3167,27.4833,src,MPTCP-enabled,LS,"Maseru"
48.8534,2.3488,src,MPTCP-enabled,FR,"Ile-de-France"
51.0509,13.7383,src,MPTCP-enabled,DE,"Sachsen"
35.6895,139.692,src,MPTCP-enabled,JP,"Tokyo"
35.6895,139.692,src,MPTCP-enabled,JP,"Tokyo"
51.5228,-0.71986,src,MPTCP-enabled,GB,"England"
38.1001,-122.276,src,MPTCP-enabled,US,"California"
